Family,Subfamily,Tribe,Genus,animal,type,caste.number,caste.number.ref,colony.size,colony.size.ref,queen.mating.frequency.original,queen.number.continuous,queen.number.binary,Inherent_Constraints_Scale,Conditional_Constraints_Scale,Constraints_Confidence,Constraints_Scale_Notes,Ref.2,Supercolonial.Helantera.review_no.stringent.nonstringent,social.parasite.Antwiki_no.yes,clonal,hybridisation,Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies
Formicidae,Formicinae,Formicini,Proformica,Proformica_korbi,ant,NA,,133,"Tinaut et al., 2010",,,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Melophorini,Prolasius,Prolasius_advena,ant,1,"Blanchard & Moreau, 2017; Oster & Wilson, 1978",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Plagiolepidini,Pseudolasius,Pseudolasius_breviceps,ant,NA,,350,"Wilson, 1959; Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Proceratiinae,Proceratiini,Proceratium,Pseudomyrmex_apache,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_concolor,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",316,"Fonseca, 1993",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_cubaensis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_ejectus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",80,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_elongatus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",80,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_ferrugineus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",300,"Clement et al., 2008",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_gracilis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",80,"King & Porter, 2007; Clement et al., 2008",,"1,2",1,3,4,1,"males only.  "" In queenless conditions, workers form dominance hierarchies by antennal boxing, and only one or a few high-ranking individuals readily begin to lay eggs. When returned into a queenright colony, egg-laying workers are immediately bitten, stung and expelled or killed by other workers. While the composition of cuticular hydrocarbons clearly differed between castes, it less clearly reflected worker ovarian development.""   ----- Schmid, Volker S., et al. ""Worker self-restraint and policing maintain the queen�s reproductive monopoly in a pseudomyrmecine ant."" Behavioral ecology and sociobiology 67.4 (2013): 571-581 ---------Supp info of --- Megan Barkdull, Corrie S Moreau, Worker Reproduction and Caste Polymorphism Impact Genome Evolution and Social Genes Across the Ants, Genome Biology and Evolution, Volume 15, Issue 6, June 2023",NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_nigrocinctus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_nigropilosus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",228,"Debout et al., 2005",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_pallidus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",30,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_salvini,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_simplex,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_spinicola,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",10021,"Kaspari & Vargo, 1995",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_termitarius,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",137.5,"Beckers et al., 1989; Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_triplarinus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",10000,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_viduus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Pachycondyla,Pseudoponera_stigma,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",9,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_araneoides,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"Wilson, 1959",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_impressa,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,2,4,1,workers can mate and have females but not in queenright colonies. see page 190 of Holldobler and Wilson The Ants,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_laciniosa,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",133.33,"Wilson, 1959; Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_purpurea,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1000,"Villet, 1990",,1,0,3,3,1,"marked as producing males in queenright. See page 190 in Holldobler and Wilson The Ants. Also: Worker-produced males: present (Haskins and Wheldon, 1965; Frumhoff & Ward, 1992). Info from AntWiki but full references were not in reference list. This is the only species in the genus where gamergates (mated reproductive workers) do not occur (Ward 1981b). Ward, P.S., 1981. Ecology and Life History of the Rhytidoponera Impressa Group (Hymenoptera: Formicidae) II. Colony Origin, Seasonal Cycles, and Reproduction. Psyche: A Journal of Entomology, 88, 109�126. https://doi.org/10.1155/1981/39593.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Attini,Sericomyrmex,Sericomyrmex_amabilis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",920.93,"Ferguson-Gow, 2014; Holldobler & Wilson, 1990","1,127","1,22",1,4,4,0,"no known worker reproduction. Murakami, T., Higashi, S. & Windsor, D. 2000. Mating frequency, colony size, polyethism and sex ratio in fungus-growing ants (Attini). Behav Ecol Sociobiol 48: 276-284.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Attini,Sericomyrmex,Sericomyrmex_mayri,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",945.5,"Holldobler & Wilson, 1990",,,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Pseudoneoponera - was Pachycondyla_tridentata,Simopelta_pentadentata,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1000,"Kronauer et al., 2011",1,1,0,4,4,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Simopelta,Simopelta_pergandei,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1000,"Kronauer et al., 2011",1,1,0,3,NA,1,"worker production of males can occur even in the presence of a queen.----- Kronauer, D. J. C., O'Donnell, S., Boomsma, J. J. & Pierce, N. E. 2011. Strict monandry in the ponerine army ant genus Simopelta suggests that colony size and complexity drive mating system evolution in social insects. Molecular Ecology 20: 420-428.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_fugax,ant,NA,,,,,,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,1,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_globularia,ant,NA,,50,"King & Porter, 2007",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_molesta,ant,NA,,80,"Bertelsmeier et al., 2013",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_nickersoni,ant,NA,,200,"King & Porter, 2007",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_pergandei,ant,NA,,10000,"King & Porter, 2007",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_picta,ant,NA,,200,"King & Porter, 2007",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_richteri,ant,2,"Trager, 1991",3.00E+05,"Bertelsmeier et al., 2013","1,02","6,75",1,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_substituta,ant,1,"Trager, 1991",,,,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_tennesseensis,ant,NA,,200,"King & Porter, 2007",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_tonsa,ant,NA,,200,"King & Porter, 2007",,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_tridens,ant,1,"Trager, 1991",,,,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Solenopsidini,Solenopsis,Solenopsis_virulens,ant,1,"Trager, 1991",,,,NA,NA,4,4,0,"genus described as having workers that lack ovaries ---- Khila A, Abouheif E. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 2010 Feb 27;365(1540):617-30.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_alas,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_brevicorne,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",70,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_debile,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",56,"Seifert, 2017",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_diecki,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",41,"Holldobler & Wilson, 1990",,"1,45",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_expolitum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_felixi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_impar,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",54,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_meridionale,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",15,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_schmittii,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",121,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Stenammini,Stenamma,Stenamma_westwoodii,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Stictoponera,Stictoponera_bicolor,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",480,"Sanders, personal communication",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Stictoponera,Stictoponera_macretes,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",40,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Amblyoponinae,Amblyoponini,Stigmatomma - was Amblyopone_pallipes,Stigmatomma_pallipes,ant,1,"Holldobler&Wilson, 1990; Peeters & Molet, 2010",12.08,"Traniello, 1982; Beckers et al., 1989",,"2,16",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Amblyoponinae,Amblyoponini,Stigmatomma,Stigmatomma_pluto,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",29.75,"Shik, 2008; Kaspari & Vargo, 1995",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Amblyoponinae,Amblyoponini,Stigmatomma - was Amblyopone_silvestrii,Stigmatomma_silvestrii,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",12.24,"Masuko, 2003; Masuko, 2010",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Pyramica,Strumigenys_clypeata,ant,1,"Blanchard & Moreau, 2017",56,"Geraghty et al., 2007; King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_dietrichi,ant,1,"Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_eggersi,ant,1,"Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_emarginata,ant,1,"Blanchard & Moreau, 2017",199,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_emmae,ant,1,"Blanchard & Moreau, 2017",100,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_frivaldszkyi,ant,1,"Blanchard & Moreau, 2017",15,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_gundlachi,ant,1,"Frumhoff & Ward, 1992; Blanchard & Moreau, 2017",,,,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_lewisi,ant,1,"Blanchard & Moreau, 2017",79.3,"Ohkawara et al., 2017",,7,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_loriae,ant,1,"Blanchard & Moreau, 2017",400,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_louisianae,ant,1,"Blanchard & Moreau, 2017",90,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_lujae,ant,1,"Blanchard & Moreau, 2017",57,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_mayri,ant,1,"Blanchard & Moreau, 2017",100,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_mutica,ant,1,"Blanchard & Moreau, 2017",72,"Geraghty et al., 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_rostrata,ant,1,"Blanchard & Moreau, 2017",72,"Geraghty et al., 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_serrula,ant,1,"Blanchard & Moreau, 2017",78,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_talpa,ant,1,"Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Strumigenys_truncatidens,ant,1,"Blanchard & Moreau, 2017",133,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae,NA,Syscia,Syscia_augustae,ant,1,"Trible & Kronauer, 2017; Oster & Wilson, 1978",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Tapinoma,Tapinoma_erraticum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1000,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Tapinoma,Tapinoma_litorale,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Tapinoma,Tapinoma_madeirense,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",7000,"Parr et al., 2017",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Tapinoma,Tapinoma_minutum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",239,"Kaspari & Vargo, 1995",1,"1,48",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Tapinoma,Tapinoma_ramulorum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Tapinoma,Tapinoma_simrothi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",65952,"Bertelsmeier et al., 2013",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Agroecomyrmecinae,Agroecomyrmecini,Tatuidris,Tatuidris_tatusia,ant,1,"Blanchard & Moreau, 2017",7,"Donoso, 2012",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Temnothorax,Temnothorax_albipennis,ant,1,"Tawdros et al., 2020; Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,3,4,0,"assumed males in queenless colonies, inferred from descriptions of several species in genus and no indication of intrageneric variation",NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Temnothorax,Temnothorax_allardycei,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",60,"Cole et al., 1994",,NA,NA,3,4,0,"assumed males in queenless colonies, inferred from descriptions of several species in genus and no indication of intrageneric variation",NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Temnothorax - synonymous with Leptothorax_ambiguus,Temnothorax_ambiguus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",40,"Blatrix & Herbers, 2003",1,"1,93",1,3,NA,1,males in queenless nests BUT species in involved in social parasitism. page 191 The Ants,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Temnothorax,Temnothorax_bradleyi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,3,4,0,"assumed males in queenless colonies, inferred from descriptions of several species in genus and no indication of intrageneric variation",NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Temnothorax,Temnothorax_crassispinus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",47.96,"Kramer et al., 2014","1,05",1,0,3,4,1,"""After queen loss, workers of many social insects quickly begin to produce their own sons from unfertilized eggs. In the ant Temnothorax crassispinus (KARAVAIEV, 1926), reproductive division of labor among workers in queenless colonies is maintained through the establishment of social hierarchies in which only top-ranking workers start to reproduce."" ---- El-Shehaby, M., Abd-el Reheem, A. M. A. & Heinze, J. 2012. Determinants of worker reproduction in queenless colonies of the ant Temnothorax crassispinus (Karavaiev, 1926) (Hymenoptera: Formicidae). Myrmecological News 17: 21-26",Same ref,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Temnothorax,Temnothorax_curvispinosus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",68,"Guenard et al., 2016",,"1,15",0,3,4,1,males in queenless nests BUT species in involved in social parasitism. page 191 The Ants,NA,0,1,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Temnothorax,Temnothorax_interruptus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,3,4,0,"assumed males in queenless colonies, inferred from descriptions of several species in genus and no indication of intrageneric variation",NA,0,0,0,0,0
